"","Location","Year","Month","average_WindGustSpeed","Lat","Long","State"
"1424","Newcastle",2016,"February",47.7002696296329,-32.92793274,151.7742157,"New South Wales"
"1425","Newcastle",2016,"January",49.9101523556296,-32.92793274,151.7742157,"New South Wales"
"1426","Newcastle",2016,"July",45.9138669925291,-32.92793274,151.7742157,"New South Wales"
"1427","Newcastle",2016,"June",45.8824485088699,-32.92793274,151.7742157,"New South Wales"
"1428","Newcastle",2016,"March",51.6437194850897,-32.92793274,151.7742157,"New South Wales"
"1429","Newcastle",2016,"May",54.9896936013453,-32.92793274,151.7742157,"New South Wales"
"1430","Newcastle",2016,"November",50.8915772153996,-32.92793274,151.7742157,"New South Wales"
"1431","Newcastle",2016,"October",50.0845112894932,-32.92793274,151.7742157,"New South Wales"
"1432","Newcastle",2016,"September",49.45243759593,-32.92793274,151.7742157,"New South Wales"
"1433","Newcastle",2017,"April",47.9765799455345,-32.92793274,151.7742157,"New South Wales"
"1434","Newcastle",2017,"February",50.2601452660747,-32.92793274,151.7742157,"New South Wales"
"1435","Newcastle",2017,"January",50.1877905849007,-32.92793274,151.7742157,"New South Wales"
"1436","Newcastle",2017,"June",56.1609448731178,-32.92793274,151.7742157,"New South Wales"
"1437","Newcastle",2017,"March",51.6491817897787,-32.92793274,151.7742157,"New South Wales"
"1438","Newcastle",2017,"May",45.1987980261085,-32.92793274,151.7742157,"New South Wales"
"1439","Nuriootpa",2009,"April",39.7,-34.4693354,138.9939006,"South Australia"
"1440","Nuriootpa",2009,"August",46.9377211725279,-34.4693354,138.9939006,"South Australia"
"1441","Nuriootpa",2009,"December",43.0914270445224,-34.4693354,138.9939006,"South Australia"
"1442","Nuriootpa",2009,"February",44.5289656948963,-34.4693354,138.9939006,"South Australia"
"1443","Nuriootpa",2009,"January",45.4193548387097,-34.4693354,138.9939006,"South Australia"
"1444","Nuriootpa",2009,"July",42.823223997959,-34.4693354,138.9939006,"South Australia"
"1445","Nuriootpa",2009,"June",35.0520923159396,-34.4693354,138.9939006,"South Australia"
"1446","Nuriootpa",2009,"March",39.0849453432846,-34.4693354,138.9939006,"South Australia"
"1447","Nuriootpa",2009,"May",32.5483870967742,-34.4693354,138.9939006,"South Australia"
"1448","Nuriootpa",2009,"November",44.1,-34.4693354,138.9939006,"South Australia"
"1449","Nuriootpa",2009,"October",43.0645161290323,-34.4693354,138.9939006,"South Australia"
"1450","Nuriootpa",2009,"September",46.2,-34.4693354,138.9939006,"South Australia"
"1451","Nuriootpa",2010,"April",36.2,-34.4693354,138.9939006,"South Australia"
"1452","Nuriootpa",2010,"August",45.9659413162379,-34.4693354,138.9939006,"South Australia"
"1453","Nuriootpa",2010,"December",44.5671172097566,-34.4693354,138.9939006,"South Australia"
"1454","Nuriootpa",2010,"February",43.2857142857143,-34.4693354,138.9939006,"South Australia"
"1455","Nuriootpa",2010,"January",43.2903225806452,-34.4693354,138.9939006,"South Australia"
"1456","Nuriootpa",2010,"July",33.4193548387097,-34.4693354,138.9939006,"South Australia"
"1457","Nuriootpa",2010,"June",34.5061748595287,-34.4693354,138.9939006,"South Australia"
"1458","Nuriootpa",2010,"March",39.9032258064516,-34.4693354,138.9939006,"South Australia"
"1459","Nuriootpa",2010,"May",34.0645161290323,-34.4693354,138.9939006,"South Australia"
"1460","Nuriootpa",2010,"November",38.5098986118101,-34.4693354,138.9939006,"South Australia"
"1461","Nuriootpa",2010,"October",39.1935483870968,-34.4693354,138.9939006,"South Australia"
"1462","Nuriootpa",2010,"September",40.0643615694096,-34.4693354,138.9939006,"South Australia"
"1463","Nuriootpa",2011,"August",38.1728618306919,-34.4693354,138.9939006,"South Australia"
"1464","Nuriootpa",2011,"December",42.2903225806452,-34.4693354,138.9939006,"South Australia"
"1465","Nuriootpa",2011,"February",40.2857142857143,-34.4693354,138.9939006,"South Australia"
"1466","Nuriootpa",2011,"January",39.6451612903226,-34.4693354,138.9939006,"South Australia"
"1467","Nuriootpa",2011,"July",36.1290322580645,-34.4693354,138.9939006,"South Australia"
"1468","Nuriootpa",2011,"June",39.6924093607503,-34.4693354,138.9939006,"South Australia"
"1469","Nuriootpa",2011,"March",38.0322580645161,-34.4693354,138.9939006,"South Australia"
"1470","Nuriootpa",2011,"May",33.8064516129032,-34.4693354,138.9939006,"South Australia"
"1471","Nuriootpa",2011,"November",44.4666666666667,-34.4693354,138.9939006,"South Australia"
"1472","Nuriootpa",2011,"October",39.690386657573,-34.4693354,138.9939006,"South Australia"
"1473","Nuriootpa",2011,"September",43.7557709067129,-34.4693354,138.9939006,"South Australia"
"1474","Nuriootpa",2012,"April",36.1333333333333,-34.4693354,138.9939006,"South Australia"
"1475","Nuriootpa",2012,"August",46.2903225806452,-34.4693354,138.9939006,"South Australia"
"1476","Nuriootpa",2012,"February",42.7006865528187,-34.4693354,138.9939006,"South Australia"
"1477","Nuriootpa",2012,"January",47.3043276105497,-34.4693354,138.9939006,"South Australia"
"1478","Nuriootpa",2012,"July",35.4516129032258,-34.4693354,138.9939006,"South Australia"
"1479","Nuriootpa",2012,"June",41.7015004897801,-34.4693354,138.9939006,"South Australia"
"1480","Nuriootpa",2012,"March",41.9032258064516,-34.4693354,138.9939006,"South Australia"
"1481","Nuriootpa",2012,"May",38.2258064516129,-34.4693354,138.9939006,"South Australia"
"1482","Nuriootpa",2012,"November",44.3667308422116,-34.4693354,138.9939006,"South Australia"
"1483","Nuriootpa",2012,"October",43.3225806451613,-34.4693354,138.9939006,"South Australia"
"1484","Nuriootpa",2012,"September",45.0333333333333,-34.4693354,138.9939006,"South Australia"
"1485","Nuriootpa",2013,"April",37.8,-34.4693354,138.9939006,"South Australia"
"1486","Nuriootpa",2013,"August",48.1935483870968,-34.4693354,138.9939006,"South Australia"
"1487","Nuriootpa",2013,"December",43.8064516129032,-34.4693354,138.9939006,"South Australia"
"1488","Nuriootpa",2013,"January",43,-34.4693354,138.9939006,"South Australia"
"1489","Nuriootpa",2013,"July",38.8610470240876,-34.4693354,138.9939006,"South Australia"
"1490","Nuriootpa",2013,"June",36.7781196622178,-34.4693354,138.9939006,"South Australia"
"1491","Nuriootpa",2013,"March",41.5161290322581,-34.4693354,138.9939006,"South Australia"
"1492","Nuriootpa",2013,"May",34.6451612903226,-34.4693354,138.9939006,"South Australia"
"1493","Nuriootpa",2013,"November",43.8,-34.4693354,138.9939006,"South Australia"
"1494","Nuriootpa",2013,"October",48.1935483870968,-34.4693354,138.9939006,"South Australia"
"1495","Nuriootpa",2013,"September",45.8666666666667,-34.4693354,138.9939006,"South Australia"
"1496","Nuriootpa",2014,"April",34.5333333333333,-34.4693354,138.9939006,"South Australia"
"1497","Nuriootpa",2014,"August",31.5483870967742,-34.4693354,138.9939006,"South Australia"
"1498","Nuriootpa",2014,"December",42.258064516129,-34.4693354,138.9939006,"South Australia"
"1499","Nuriootpa",2014,"February",43.4642857142857,-34.4693354,138.9939006,"South Australia"
"1500","Nuriootpa",2014,"January",47.2258064516129,-34.4693354,138.9939006,"South Australia"
"1501","Nuriootpa",2014,"July",44.0967741935484,-34.4693354,138.9939006,"South Australia"
"1502","Nuriootpa",2014,"June",40,-34.4693354,138.9939006,"South Australia"
"1503","Nuriootpa",2014,"March",39.1612903225806,-34.4693354,138.9939006,"South Australia"
"1504","Nuriootpa",2014,"May",33.8709677419355,-34.4693354,138.9939006,"South Australia"
"1505","Nuriootpa",2014,"November",42,-34.4693354,138.9939006,"South Australia"
"1506","Nuriootpa",2014,"October",41.4838709677419,-34.4693354,138.9939006,"South Australia"
"1507","Nuriootpa",2014,"September",43.1333333333333,-34.4693354,138.9939006,"South Australia"
"1508","Nuriootpa",2015,"April",37.2333333333333,-34.4693354,138.9939006,"South Australia"
"1509","Nuriootpa",2015,"August",39.5161290322581,-34.4693354,138.9939006,"South Australia"
"1510","Nuriootpa",2015,"December",43.9677419354839,-34.4693354,138.9939006,"South Australia"
"1511","Nuriootpa",2015,"February",42.4285714285714,-34.4693354,138.9939006,"South Australia"
"1512","Nuriootpa",2015,"January",44.1290322580645,-34.4693354,138.9939006,"South Australia"
"1513","Nuriootpa",2015,"July",41.6129032258064,-34.4693354,138.9939006,"South Australia"
"1514","Nuriootpa",2015,"June",32.8,-34.4693354,138.9939006,"South Australia"
"1515","Nuriootpa",2015,"March",40.5161290322581,-34.4693354,138.9939006,"South Australia"
"1516","Nuriootpa",2015,"May",41.6451612903226,-34.4693354,138.9939006,"South Australia"
"1517","Nuriootpa",2015,"November",42.8333333333333,-34.4693354,138.9939006,"South Australia"
"1518","Nuriootpa",2015,"October",41.1290322580645,-34.4693354,138.9939006,"South Australia"
"1519","Nuriootpa",2015,"September",37.6,-34.4693354,138.9939006,"South Australia"
"1520","Nuriootpa",2016,"April",36.0333333333333,-34.4693354,138.9939006,"South Australia"
"1521","Nuriootpa",2016,"August",40.1935483870968,-34.4693354,138.9939006,"South Australia"
"1522","Nuriootpa",2016,"December",45.8064516129032,-34.4693354,138.9939006,"South Australia"
"1523","Nuriootpa",2016,"February",40.8275862068966,-34.4693354,138.9939006,"South Australia"
"1524","Nuriootpa",2016,"January",45.2903225806452,-34.4693354,138.9939006,"South Australia"
"1525","Nuriootpa",2016,"July",45.3225806451613,-34.4693354,138.9939006,"South Australia"
"1526","Nuriootpa",2016,"June",41.7333333333333,-34.4693354,138.9939006,"South Australia"
"1527","Nuriootpa",2016,"March",36.9032258064516,-34.4693354,138.9939006,"South Australia"
"1528","Nuriootpa",2016,"May",45.5806451612903,-34.4693354,138.9939006,"South Australia"
"1529","Nuriootpa",2016,"November",41.3,-34.4693354,138.9939006,"South Australia"
"1530","Nuriootpa",2016,"October",49.6129032258064,-34.4693354,138.9939006,"South Australia"
"1531","Nuriootpa",2016,"September",42.1455163649904,-34.4693354,138.9939006,"South Australia"
"1532","Nuriootpa",2017,"April",35.1666666666667,-34.4693354,138.9939006,"South Australia"
"1533","Nuriootpa",2017,"February",40.6071428571429,-34.4693354,138.9939006,"South Australia"
"1534","Nuriootpa",2017,"January",42.1290322580645,-34.4693354,138.9939006,"South Australia"
"1535","Nuriootpa",2017,"June",25.1324994644895,-34.4693354,138.9939006,"South Australia"
"1536","Nuriootpa",2017,"March",39.1290322580645,-34.4693354,138.9939006,"South Australia"
"1537","Nuriootpa",2017,"May",35.5483870967742,-34.4693354,138.9939006,"South Australia"
"1538","Perth",2008,"August",31.3225806451613,-31.9558933,115.8605855,"Western Australia"
"1539","Perth",2008,"December",40.1612903225806,-31.9558933,115.8605855,"Western Australia"
"1540","Perth",2008,"July",36.3225806451613,-31.9558933,115.8605855,"Western Australia"
"1541","Perth",2008,"November",38.6,-31.9558933,115.8605855,"Western Australia"
"1542","Perth",2008,"October",37.8387096774194,-31.9558933,115.8605855,"Western Australia"
"1543","Perth",2008,"September",38.5666666666667,-31.9558933,115.8605855,"Western Australia"
"1544","Perth",2009,"April",32.3666666666667,-31.9558933,115.8605855,"Western Australia"
"1545","Perth",2009,"August",35.5806451612903,-31.9558933,115.8605855,"Western Australia"
"1546","Perth",2009,"December",40.0967741935484,-31.9558933,115.8605855,"Western Australia"
"1547","Perth",2009,"February",39.6428571428571,-31.9558933,115.8605855,"Western Australia"
"1548","Perth",2009,"January",40.2258064516129,-31.9558933,115.8605855,"Western Australia"
"1549","Perth",2009,"July",32.6774193548387,-31.9558933,115.8605855,"Western Australia"
"1550","Perth",2009,"June",35.6333333333333,-31.9558933,115.8605855,"Western Australia"
"1551","Perth",2009,"March",35.8387096774194,-31.9558933,115.8605855,"Western Australia"
"1552","Perth",2009,"May",29.6774193548387,-31.9558933,115.8605855,"Western Australia"
"1553","Perth",2009,"November",37.5333333333333,-31.9558933,115.8605855,"Western Australia"
"1554","Perth",2009,"October",37.8709677419355,-31.9558933,115.8605855,"Western Australia"
"1555","Perth",2009,"September",41.3,-31.9558933,115.8605855,"Western Australia"
"1556","Perth",2010,"April",31.3333333333333,-31.9558933,115.8605855,"Western Australia"
"1557","Perth",2010,"August",28.9677419354839,-31.9558933,115.8605855,"Western Australia"
"1558","Perth",2010,"December",39.6774193548387,-31.9558933,115.8605855,"Western Australia"
"1559","Perth",2010,"February",37.75,-31.9558933,115.8605855,"Western Australia"
"1560","Perth",2010,"January",40.0967741935484,-31.9558933,115.8605855,"Western Australia"
"1561","Perth",2010,"July",29.4838709677419,-31.9558933,115.8605855,"Western Australia"
"1562","Perth",2010,"June",25.5333333333333,-31.9558933,115.8605855,"Western Australia"
"1563","Perth",2010,"March",37.3548387096774,-31.9558933,115.8605855,"Western Australia"
"1564","Perth",2010,"May",29.3870967741935,-31.9558933,115.8605855,"Western Australia"
"1565","Perth",2010,"November",38.8333333333333,-31.9558933,115.8605855,"Western Australia"
"1566","Perth",2010,"October",38.0645161290323,-31.9558933,115.8605855,"Western Australia"
"1567","Perth",2010,"September",33.3666666666667,-31.9558933,115.8605855,"Western Australia"
"1568","Perth",2011,"August",37.4193548387097,-31.9558933,115.8605855,"Western Australia"
"1569","Perth",2011,"December",37.6451612903226,-31.9558933,115.8605855,"Western Australia"
"1570","Perth",2011,"February",39.9642857142857,-31.9558933,115.8605855,"Western Australia"
"1571","Perth",2011,"January",38.0967741935484,-31.9558933,115.8605855,"Western Australia"
"1572","Perth",2011,"July",32.7379746537415,-31.9558933,115.8605855,"Western Australia"
"1573","Perth",2011,"June",35.3666666666667,-31.9558933,115.8605855,"Western Australia"
"1574","Perth",2011,"March",37.1290322580645,-31.9558933,115.8605855,"Western Australia"
"1575","Perth",2011,"May",29.1935483870968,-31.9558933,115.8605855,"Western Australia"
"1576","Perth",2011,"November",40.7897453842685,-31.9558933,115.8605855,"Western Australia"
"1577","Perth",2011,"October",34.5483870967742,-31.9558933,115.8605855,"Western Australia"
"1578","Perth",2011,"September",36.3,-31.9558933,115.8605855,"Western Australia"
"1579","Perth",2012,"April",31.4136511206627,-31.9558933,115.8605855,"Western Australia"
"1580","Perth",2012,"August",30.4838709677419,-31.9558933,115.8605855,"Western Australia"
"1581","Perth",2012,"February",37.6206896551724,-31.9558933,115.8605855,"Western Australia"
"1582","Perth",2012,"January",41.8064516129032,-31.9558933,115.8605855,"Western Australia"
"1583","Perth",2012,"July",26.8387096774194,-31.9558933,115.8605855,"Western Australia"
"1584","Perth",2012,"June",34,-31.9558933,115.8605855,"Western Australia"
"1585","Perth",2012,"March",36.3225806451613,-31.9558933,115.8605855,"Western Australia"
"1586","Perth",2012,"May",27.2903225806452,-31.9558933,115.8605855,"Western Australia"
"1587","Perth",2012,"November",40.4666666666667,-31.9558933,115.8605855,"Western Australia"
"1588","Perth",2012,"October",36.6129032258064,-31.9558933,115.8605855,"Western Australia"
"1589","Perth",2012,"September",39.3,-31.9558933,115.8605855,"Western Australia"
"1590","Perth",2013,"April",26.6,-31.9558933,115.8605855,"Western Australia"
"1591","Perth",2013,"August",34.4838709677419,-31.9558933,115.8605855,"Western Australia"
"1592","Perth",2013,"December",37.258064516129,-31.9558933,115.8605855,"Western Australia"
"1593","Perth",2013,"January",40.0322580645161,-31.9558933,115.8605855,"Western Australia"
"1594","Perth",2013,"July",33.0322580645161,-31.9558933,115.8605855,"Western Australia"
"1595","Perth",2013,"June",27.6,-31.9558933,115.8605855,"Western Australia"
"1596","Perth",2013,"March",33.741935483871,-31.9558933,115.8605855,"Western Australia"
"1597","Perth",2013,"May",29.7096774193548,-31.9558933,115.8605855,"Western Australia"
"1598","Perth",2013,"November",38.8666666666667,-31.9558933,115.8605855,"Western Australia"
"1599","Perth",2013,"October",34.0967741935484,-31.9558933,115.8605855,"Western Australia"
"1600","Perth",2013,"September",42.3666666666667,-31.9558933,115.8605855,"Western Australia"
"1601","Perth",2014,"April",31.0333333333333,-31.9558933,115.8605855,"Western Australia"
"1602","Perth",2014,"August",32.6129032258064,-31.9558933,115.8605855,"Western Australia"
"1603","Perth",2014,"December",39.4516129032258,-31.9558933,115.8605855,"Western Australia"
"1604","Perth",2014,"February",37.5357142857143,-31.9558933,115.8605855,"Western Australia"
"1605","Perth",2014,"January",39.8709677419355,-31.9558933,115.8605855,"Western Australia"
"1606","Perth",2014,"July",32.6451612903226,-31.9558933,115.8605855,"Western Australia"
"1607","Perth",2014,"June",28.6666666666667,-31.9558933,115.8605855,"Western Australia"
"1608","Perth",2014,"March",35.258064516129,-31.9558933,115.8605855,"Western Australia"
"1609","Perth",2014,"May",30.6129032258065,-31.9558933,115.8605855,"Western Australia"
"1610","Perth",2014,"November",36.3,-31.9558933,115.8605855,"Western Australia"
"1611","Perth",2014,"October",33.2258064516129,-31.9558933,115.8605855,"Western Australia"
"1612","Perth",2014,"September",35,-31.9558933,115.8605855,"Western Australia"
"1613","Perth",2015,"April",31.1,-31.9558933,115.8605855,"Western Australia"
"1614","Perth",2015,"August",32.5161290322581,-31.9558933,115.8605855,"Western Australia"
"1615","Perth",2015,"December",39.258064516129,-31.9558933,115.8605855,"Western Australia"
"1616","Perth",2015,"February",35.9642857142857,-31.9558933,115.8605855,"Western Australia"
"1617","Perth",2015,"January",36.4516129032258,-31.9558933,115.8605855,"Western Australia"
"1618","Perth",2015,"July",29.1290322580645,-31.9558933,115.8605855,"Western Australia"
"1619","Perth",2015,"June",29.9333333333333,-31.9558933,115.8605855,"Western Australia"
"1620","Perth",2015,"March",34.1612903225806,-31.9558933,115.8605855,"Western Australia"
"1621","Perth",2015,"May",31.3548387096774,-31.9558933,115.8605855,"Western Australia"
"1622","Perth",2015,"November",36.6,-31.9558933,115.8605855,"Western Australia"
"1623","Perth",2015,"October",32.2258064516129,-31.9558933,115.8605855,"Western Australia"
"1624","Perth",2015,"September",34.5666666666667,-31.9558933,115.8605855,"Western Australia"
"1625","Perth",2016,"April",32.9333333333333,-31.9558933,115.8605855,"Western Australia"
"1626","Perth",2016,"August",36.8064516129032,-31.9558933,115.8605855,"Western Australia"
"1627","Perth",2016,"December",40.1935483870968,-31.9558933,115.8605855,"Western Australia"
"1628","Perth",2016,"February",36.7586206896552,-31.9558933,115.8605855,"Western Australia"
"1629","Perth",2016,"January",37.9569665333557,-31.9558933,115.8605855,"Western Australia"
"1630","Perth",2016,"July",33.6129032258064,-31.9558933,115.8605855,"Western Australia"
"1631","Perth",2016,"June",29.9666666666667,-31.9558933,115.8605855,"Western Australia"
"1632","Perth",2016,"March",34.1935483870968,-31.9558933,115.8605855,"Western Australia"
"1633","Perth",2016,"May",30.9677419354839,-31.9558933,115.8605855,"Western Australia"
"1634","Perth",2016,"November",37.4,-31.9558933,115.8605855,"Western Australia"
"1635","Perth",2016,"October",38.3225806451613,-31.9558933,115.8605855,"Western Australia"
"1636","Perth",2016,"September",37,-31.9558933,115.8605855,"Western Australia"
"1637","Perth",2017,"April",29.0666666666667,-31.9558933,115.8605855,"Western Australia"
"1638","Perth",2017,"February",35.1071428571429,-31.9558933,115.8605855,"Western Australia"
"1639","Perth",2017,"January",38.2258064516129,-31.9558933,115.8605855,"Western Australia"
"1640","Perth",2017,"June",27.3207142065093,-31.9558933,115.8605855,"Western Australia"
"1641","Perth",2017,"March",33.5483870967742,-31.9558933,115.8605855,"Western Australia"
"1642","Perth",2017,"May",31.1612903225806,-31.9558933,115.8605855,"Western Australia"
"1643","SalmonGums",2009,"April",36.7,-32.9815167,121.6440785,"Western Australia"
"1644","SalmonGums",2009,"August",42.1290322580645,-32.9815167,121.6440785,"Western Australia"
"1645","SalmonGums",2009,"December",47.7971059713933,-32.9815167,121.6440785,"Western Australia"
"1646","SalmonGums",2009,"February",44.2995474957196,-32.9815167,121.6440785,"Western Australia"
"1647","SalmonGums",2009,"January",43.9032258064516,-32.9815167,121.6440785,"Western Australia"
"1648","SalmonGums",2009,"July",36.4516129032258,-32.9815167,121.6440785,"Western Australia"
"1649","SalmonGums",2009,"June",43.1276635671345,-32.9815167,121.6440785,"Western Australia"
"1650","SalmonGums",2009,"March",41.6774193548387,-32.9815167,121.6440785,"Western Australia"
"1651","SalmonGums",2009,"May",33.5806451612903,-32.9815167,121.6440785,"Western Australia"
"1652","SalmonGums",2009,"November",46.4666666666667,-32.9815167,121.6440785,"Western Australia"
"1653","SalmonGums",2009,"October",42.4193548387097,-32.9815167,121.6440785,"Western Australia"
"1654","SalmonGums",2009,"September",49.7333333333333,-32.9815167,121.6440785,"Western Australia"
"1655","SalmonGums",2010,"April",37.1666666666667,-32.9815167,121.6440785,"Western Australia"
"1656","SalmonGums",2010,"August",36.6129032258064,-32.9815167,121.6440785,"Western Australia"
"1657","SalmonGums",2010,"December",44.4193548387097,-32.9815167,121.6440785,"Western Australia"
"1658","SalmonGums",2010,"February",47.3928571428571,-32.9815167,121.6440785,"Western Australia"
"1659","SalmonGums",2010,"January",48.6451612903226,-32.9815167,121.6440785,"Western Australia"
"1660","SalmonGums",2010,"July",42.0521619744719,-32.9815167,121.6440785,"Western Australia"
"1661","SalmonGums",2010,"June",45.4652104956408,-32.9815167,121.6440785,"Western Australia"
"1662","SalmonGums",2010,"March",42.4838709677419,-32.9815167,121.6440785,"Western Australia"
"1663","SalmonGums",2010,"May",36.3857187262696,-32.9815167,121.6440785,"Western Australia"
"1664","SalmonGums",2010,"November",44.3333333333333,-32.9815167,121.6440785,"Western Australia"
"1665","SalmonGums",2010,"October",48.2392312681543,-32.9815167,121.6440785,"Western Australia"
"1666","SalmonGums",2010,"September",56.0020370455459,-32.9815167,121.6440785,"Western Australia"
"1667","SalmonGums",2011,"August",41.9032258064516,-32.9815167,121.6440785,"Western Australia"
"1668","SalmonGums",2011,"December",46.1612903225806,-32.9815167,121.6440785,"Western Australia"
"1669","SalmonGums",2011,"February",43.7142857142857,-32.9815167,121.6440785,"Western Australia"
"1670","SalmonGums",2011,"January",47.4838709677419,-32.9815167,121.6440785,"Western Australia"
"1671","SalmonGums",2011,"July",38.4193548387097,-32.9815167,121.6440785,"Western Australia"
"1672","SalmonGums",2011,"June",40.4,-32.9815167,121.6440785,"Western Australia"
"1673","SalmonGums",2011,"March",39.7741935483871,-32.9815167,121.6440785,"Western Australia"
"1674","SalmonGums",2011,"May",36.1935483870968,-32.9815167,121.6440785,"Western Australia"
"1675","SalmonGums",2011,"November",47.7333333333333,-32.9815167,121.6440785,"Western Australia"
"1676","SalmonGums",2011,"October",43.8709677419355,-32.9815167,121.6440785,"Western Australia"
"1677","SalmonGums",2011,"September",43.3333333333333,-32.9815167,121.6440785,"Western Australia"
"1678","SalmonGums",2012,"April",36.6,-32.9815167,121.6440785,"Western Australia"
"1679","SalmonGums",2012,"August",38.4193548387097,-32.9815167,121.6440785,"Western Australia"
"1680","SalmonGums",2012,"February",44.551724137931,-32.9815167,121.6440785,"Western Australia"
"1681","SalmonGums",2012,"January",45.3548387096774,-32.9815167,121.6440785,"Western Australia"
"1682","SalmonGums",2012,"July",31.9677419354839,-32.9815167,121.6440785,"Western Australia"
"1683","SalmonGums",2012,"June",34.9333333333333,-32.9815167,121.6440785,"Western Australia"
"1684","SalmonGums",2012,"March",38.3904491154657,-32.9815167,121.6440785,"Western Australia"
"1685","SalmonGums",2012,"May",33.2115449209908,-32.9815167,121.6440785,"Western Australia"
"1686","SalmonGums",2012,"November",47.6333333333333,-32.9815167,121.6440785,"Western Australia"
"1687","SalmonGums",2012,"October",42.9354838709677,-32.9815167,121.6440785,"Western Australia"
"1688","SalmonGums",2012,"September",43.8666666666667,-32.9815167,121.6440785,"Western Australia"
"1689","SalmonGums",2013,"April",31.2333333333333,-32.9815167,121.6440785,"Western Australia"
"1690","SalmonGums",2013,"August",37.6451612903226,-32.9815167,121.6440785,"Western Australia"
"1691","SalmonGums",2013,"December",42.3225806451613,-32.9815167,121.6440785,"Western Australia"
"1692","SalmonGums",2013,"January",44.0322580645161,-32.9815167,121.6440785,"Western Australia"
"1693","SalmonGums",2013,"July",33.5161290322581,-32.9815167,121.6440785,"Western Australia"
"1694","SalmonGums",2013,"June",27.5333333333333,-32.9815167,121.6440785,"Western Australia"
"1695","SalmonGums",2013,"March",36.1648709294536,-32.9815167,121.6440785,"Western Australia"
"1696","SalmonGums",2013,"May",34.5483870967742,-32.9815167,121.6440785,"Western Australia"
"1697","SalmonGums",2013,"November",45.3333333333333,-32.9815167,121.6440785,"Western Australia"
"1698","SalmonGums",2013,"October",40.8064516129032,-32.9815167,121.6440785,"Western Australia"
"1699","SalmonGums",2013,"September",45.2,-32.9815167,121.6440785,"Western Australia"
"1700","SalmonGums",2014,"April",33.4,-32.9815167,121.6440785,"Western Australia"
"1701","SalmonGums",2014,"August",33.741935483871,-32.9815167,121.6440785,"Western Australia"
"1702","SalmonGums",2014,"December",44.5806451612903,-32.9815167,121.6440785,"Western Australia"
"1703","SalmonGums",2014,"February",40.7178414505574,-32.9815167,121.6440785,"Western Australia"
"1704","SalmonGums",2014,"January",42.9354838709677,-32.9815167,121.6440785,"Western Australia"
"1705","SalmonGums",2014,"July",39.7096774193548,-32.9815167,121.6440785,"Western Australia"
"1706","SalmonGums",2014,"June",35.6666666666667,-32.9815167,121.6440785,"Western Australia"
"1707","SalmonGums",2014,"March",38.2903225806452,-32.9815167,121.6440785,"Western Australia"
"1708","SalmonGums",2014,"May",35.4516129032258,-32.9815167,121.6440785,"Western Australia"
"1709","SalmonGums",2014,"November",42.2666666666667,-32.9815167,121.6440785,"Western Australia"
"1710","SalmonGums",2014,"October",44.4621654443984,-32.9815167,121.6440785,"Western Australia"
"1711","SalmonGums",2014,"September",41.6666666666667,-32.9815167,121.6440785,"Western Australia"
"1712","SalmonGums",2015,"April",34,-32.9815167,121.6440785,"Western Australia"
"1713","SalmonGums",2015,"August",33.3870967741936,-32.9815167,121.6440785,"Western Australia"
"1714","SalmonGums",2015,"December",44.5806451612903,-32.9815167,121.6440785,"Western Australia"
"1715","SalmonGums",2015,"February",42.4642857142857,-32.9815167,121.6440785,"Western Australia"
"1716","SalmonGums",2015,"January",44.5483870967742,-32.9815167,121.6440785,"Western Australia"
"1717","SalmonGums",2015,"July",30.741935483871,-32.9815167,121.6440785,"Western Australia"
"1718","SalmonGums",2015,"June",31.9666666666667,-32.9815167,121.6440785,"Western Australia"
"1719","SalmonGums",2015,"March",40.4193548387097,-32.9815167,121.6440785,"Western Australia"
"1720","SalmonGums",2015,"May",33.2903225806452,-32.9815167,121.6440785,"Western Australia"
"1721","SalmonGums",2015,"November",44.1657552562964,-32.9815167,121.6440785,"Western Australia"
"1722","SalmonGums",2015,"October",38.2903225806452,-32.9815167,121.6440785,"Western Australia"
"1723","SalmonGums",2015,"September",38.6111050081439,-32.9815167,121.6440785,"Western Australia"
"1724","SalmonGums",2016,"April",36.4333333333333,-32.9815167,121.6440785,"Western Australia"
"1725","SalmonGums",2016,"August",37.5806451612903,-32.9815167,121.6440785,"Western Australia"
"1726","SalmonGums",2016,"December",46.5840052192911,-32.9815167,121.6440785,"Western Australia"
"1727","SalmonGums",2016,"February",40.8275862068966,-32.9815167,121.6440785,"Western Australia"
"1728","SalmonGums",2016,"January",42.8741291687794,-32.9815167,121.6440785,"Western Australia"
"1729","SalmonGums",2016,"July",36.0322580645161,-32.9815167,121.6440785,"Western Australia"
"1730","SalmonGums",2016,"June",33.9666666666667,-32.9815167,121.6440785,"Western Australia"
"1731","SalmonGums",2016,"March",35.9677419354839,-32.9815167,121.6440785,"Western Australia"
"1732","SalmonGums",2016,"May",34.9032258064516,-32.9815167,121.6440785,"Western Australia"
"1733","SalmonGums",2016,"November",42.1333333333333,-32.9815167,121.6440785,"Western Australia"
"1734","SalmonGums",2016,"October",44.7741935483871,-32.9815167,121.6440785,"Western Australia"
"1735","SalmonGums",2016,"September",39.4666666666667,-32.9815167,121.6440785,"Western Australia"
"1736","SalmonGums",2017,"April",29.5,-32.9815167,121.6440785,"Western Australia"
"1737","SalmonGums",2017,"February",38.4040773883129,-32.9815167,121.6440785,"Western Australia"
