"","Location","Year","Month","average_WindGustSpeed"
"2467","Newcastle",2016,"August",44.4377486693162
"2468","Newcastle",2016,"December",53.1177378955087
"2469","Newcastle",2016,"February",47.7002696296329
"2470","Newcastle",2016,"January",49.9101523556296
"2471","Newcastle",2016,"July",45.9138669925291
"2472","Newcastle",2016,"June",45.8824485088699
"2473","Newcastle",2016,"March",51.6437194850897
"2474","Newcastle",2016,"May",54.9896936013453
"2475","Newcastle",2016,"November",50.8915772153996
"2476","Newcastle",2016,"October",50.0845112894932
"2477","Newcastle",2016,"September",49.45243759593
"2478","Newcastle",2017,"April",47.9765799455345
"2479","Newcastle",2017,"February",50.2601452660747
"2480","Newcastle",2017,"January",50.1877905849007
"2481","Newcastle",2017,"June",56.1609448731178
"2482","Newcastle",2017,"March",51.6491817897787
"2483","Newcastle",2017,"May",45.1987980261085
"2484","Nhil",2013,"April",38.0666666666667
"2485","Nhil",2013,"August",49.1935483870968
"2486","Nhil",2013,"December",48.2258064516129
"2487","Nhil",2013,"July",37.258064516129
"2488","Nhil",2013,"June",32.7666666666667
"2489","Nhil",2013,"March",46.0322580645161
"2490","Nhil",2013,"May",36.1935483870968
"2491","Nhil",2013,"November",45.9666666666667
"2492","Nhil",2013,"October",50.1612903225806
"2493","Nhil",2013,"September",47.5
"2494","Nhil",2014,"April",37.0666666666667
"2495","Nhil",2014,"August",33.3548387096774
"2496","Nhil",2014,"December",49.0593006959666
"2497","Nhil",2014,"February",46.4285714285714
"2498","Nhil",2014,"January",49.0322580645161
"2499","Nhil",2014,"July",41.0967741935484
"2500","Nhil",2014,"June",37.9
"2501","Nhil",2014,"March",44.4621128685352
"2502","Nhil",2014,"May",36.0322580645161
"2503","Nhil",2014,"November",46.1333333333333
"2504","Nhil",2014,"October",49.0645161290323
"2505","Nhil",2014,"September",41.2333333333333
"2506","Nhil",2015,"April",41.5
"2507","Nhil",2015,"August",40.8709677419355
"2508","Nhil",2015,"December",48.0322580645161
"2509","Nhil",2015,"February",46.7142857142857
"2510","Nhil",2015,"January",49.9354838709677
"2511","Nhil",2015,"July",40.5483870967742
"2512","Nhil",2015,"June",32.6333333333333
"2513","Nhil",2015,"March",44.5483870967742
"2514","Nhil",2015,"May",43
"2515","Nhil",2015,"November",49.7
"2516","Nhil",2015,"October",43.8527301460985
"2517","Nhil",2015,"September",38.3
"2518","Nhil",2016,"April",39.0333333333333
"2519","Nhil",2016,"August",37.8709677419355
"2520","Nhil",2016,"December",46.5806451612903
"2521","Nhil",2016,"February",43.3053007004783
"2522","Nhil",2016,"January",49.8064516129032
"2523","Nhil",2016,"July",41.5483870967742
"2524","Nhil",2016,"June",37.6666666666667
"2525","Nhil",2016,"March",41.1290322580645
"2526","Nhil",2016,"May",45.9032258064516
"2527","Nhil",2016,"November",46.9
"2528","Nhil",2016,"October",49.7741935483871
"2529","Nhil",2016,"September",39.1333333333333
"2530","Nhil",2017,"April",39.0759575753783
"2531","Nhil",2017,"February",45.1071428571429
"2532","Nhil",2017,"January",42.9032258064516
"2533","Nhil",2017,"June",26.56
"2534","Nhil",2017,"March",42.258064516129
"2535","Nhil",2017,"May",35.2258064516129
"2536","NorahHead",2009,"April",45.9333333333333
"2537","NorahHead",2009,"August",39.0967741935484
"2538","NorahHead",2009,"December",52.4955090971423
"2539","NorahHead",2009,"February",47.7857142857143
"2540","NorahHead",2009,"January",53.2612763320607
"2541","NorahHead",2009,"July",37.8387096774194
"2542","NorahHead",2009,"June",38.3313571461166
"2543","NorahHead",2009,"March",41.7741935483871
"2544","NorahHead",2009,"May",45.4838709677419
"2545","NorahHead",2009,"November",49.620691055432
"2546","NorahHead",2009,"October",49.9748996928214
"2547","NorahHead",2009,"September",43.3935994635957
"2548","NorahHead",2010,"April",33.5333333333333
"2549","NorahHead",2010,"August",42.3631533222994
"2550","NorahHead",2010,"December",45.6669405270969
"2551","NorahHead",2010,"February",46.0970561408903
"2552","NorahHead",2010,"January",47.6296969618228
"2553","NorahHead",2010,"July",38.9677419354839
"2554","NorahHead",2010,"June",39.9236479631625
"2555","NorahHead",2010,"March",44.6002013748812
"2556","NorahHead",2010,"May",41.2903225806452
"2557","NorahHead",2010,"November",47.5
"2558","NorahHead",2010,"October",43.6129032258064
"2559","NorahHead",2010,"September",40.9
"2560","NorahHead",2011,"August",38.5395146139988
"2561","NorahHead",2011,"December",42.2258064516129
"2562","NorahHead",2011,"February",44.5
"2563","NorahHead",2011,"January",42.6774193548387
"2564","NorahHead",2011,"July",38.3870967741936
"2565","NorahHead",2011,"June",43.4959536232675
"2566","NorahHead",2011,"March",44.0322580645161
"2567","NorahHead",2011,"May",39.3464787757445
"2568","NorahHead",2011,"November",44.6
"2569","NorahHead",2011,"October",39.6774193548387
"2570","NorahHead",2011,"September",44.3333333333333
"2571","NorahHead",2012,"April",40.3778550205442
"2572","NorahHead",2012,"August",42.5161290322581
"2573","NorahHead",2012,"February",39.448275862069
"2574","NorahHead",2012,"January",44.2903225806452
"2575","NorahHead",2012,"July",42.1612903225806
"2576","NorahHead",2012,"June",38.3666666666667
"2577","NorahHead",2012,"March",43.9677419354839
"2578","NorahHead",2012,"May",31.741935483871
"2579","NorahHead",2012,"November",48.5333333333333
"2580","NorahHead",2012,"October",47.8709677419355
"2581","NorahHead",2012,"September",41.6666666666667
"2582","NorahHead",2013,"April",34.9333333333333
"2583","NorahHead",2013,"August",37.2411558291004
"2584","NorahHead",2013,"December",44.0776098139512
"2585","NorahHead",2013,"January",45.5161290322581
"2586","NorahHead",2013,"July",33.9019297807808
"2587","NorahHead",2013,"June",42.5666666666667
"2588","NorahHead",2013,"March",45.3225806451613
"2589","NorahHead",2013,"May",37.9677419354839
"2590","NorahHead",2013,"November",52.2333333333333
"2591","NorahHead",2013,"October",51.741935483871
"2592","NorahHead",2013,"September",40.7666666666667
"2593","NorahHead",2014,"April",40.9333333333333
"2594","NorahHead",2014,"August",45.4193548387097
"2595","NorahHead",2014,"December",49.9354838709677
"2596","NorahHead",2014,"February",44.1428571428571
"2597","NorahHead",2014,"January",44.8905697056363
"2598","NorahHead",2014,"July",34.7741935483871
"2599","NorahHead",2014,"June",39.2
"2600","NorahHead",2014,"March",38.258064516129
"2601","NorahHead",2014,"May",32.4838709677419
"2602","NorahHead",2014,"November",45.9666666666667
"2603","NorahHead",2014,"October",46.1935483870968
"2604","NorahHead",2014,"September",43.7828511439264
"2605","NorahHead",2015,"April",50.7053219636902
"2606","NorahHead",2015,"August",32.5161290322581
"2607","NorahHead",2015,"December",40.5161290322581
"2608","NorahHead",2015,"February",41.1071428571429
"2609","NorahHead",2015,"January",40.4193548387097
"2610","NorahHead",2015,"July",35.6451612903226
"2611","NorahHead",2015,"June",34.2
"2612","NorahHead",2015,"March",44.3225806451613
"2613","NorahHead",2015,"May",37.3548387096774
"2614","NorahHead",2015,"November",46.2
"2615","NorahHead",2015,"October",44.5161290322581
"2616","NorahHead",2015,"September",45.9437577893337
"2617","NorahHead",2016,"April",37.9
"2618","NorahHead",2016,"August",42.0435556341864
"2619","NorahHead",2016,"December",46.4838709677419
"2620","NorahHead",2016,"February",42.1379310344828
"2621","NorahHead",2016,"January",46.3548387096774
"2622","NorahHead",2016,"July",35.1290322580645
"2623","NorahHead",2016,"June",39.9666666666667
"2624","NorahHead",2016,"March",38.5806451612903
"2625","NorahHead",2016,"May",31.0645161290323
"2626","NorahHead",2016,"November",42
"2627","NorahHead",2016,"October",46
"2628","NorahHead",2016,"September",40.0333333333333
"2629","NorahHead",2017,"April",40.5666666666667
"2630","NorahHead",2017,"February",45.75
"2631","NorahHead",2017,"January",45.0967741935484
"2632","NorahHead",2017,"June",41.28
"2633","NorahHead",2017,"March",54.7741935483871
"2634","NorahHead",2017,"May",34.7741935483871
"2635","NorfolkIsland",2009,"April",43.1666666666667
"2636","NorfolkIsland",2009,"August",43.0645161290323
"2637","NorfolkIsland",2009,"December",36.3527379840192
"2638","NorfolkIsland",2009,"February",42.3928571428571
"2639","NorfolkIsland",2009,"January",42.8064516129032
"2640","NorfolkIsland",2009,"July",49.2376519849884
"2641","NorfolkIsland",2009,"June",46.2666666666667
"2642","NorfolkIsland",2009,"March",42.8709677419355
"2643","NorfolkIsland",2009,"May",46
"2644","NorfolkIsland",2009,"November",35.1
"2645","NorfolkIsland",2009,"October",41.8709677419355
"2646","NorfolkIsland",2009,"September",48.2333333333333
"2647","NorfolkIsland",2010,"April",39.4666666666667
"2648","NorfolkIsland",2010,"August",44.741935483871
"2649","NorfolkIsland",2010,"December",39.1935483870968
"2650","NorfolkIsland",2010,"February",42.3928571428571
"2651","NorfolkIsland",2010,"January",38
"2652","NorfolkIsland",2010,"July",43.1612903225806
"2653","NorfolkIsland",2010,"June",43.7333333333333
"2654","NorfolkIsland",2010,"March",41.1612903225806
"2655","NorfolkIsland",2010,"May",49.8387096774194
"2656","NorfolkIsland",2010,"November",45
"2657","NorfolkIsland",2010,"October",48.4516129032258
"2658","NorfolkIsland",2010,"September",40.6333333333333
"2659","NorfolkIsland",2011,"August",50.0322580645161
"2660","NorfolkIsland",2011,"December",47.3870967741936
"2661","NorfolkIsland",2011,"February",37.4642857142857
"2662","NorfolkIsland",2011,"January",52.741935483871
"2663","NorfolkIsland",2011,"July",49.1290322580645
"2664","NorfolkIsland",2011,"June",47.3333333333333
"2665","NorfolkIsland",2011,"March",42.9573173512735
"2666","NorfolkIsland",2011,"May",44.3726565285376
"2667","NorfolkIsland",2011,"November",35.0227906310931
"2668","NorfolkIsland",2011,"October",44.2258064516129
"2669","NorfolkIsland",2011,"September",43.7
"2670","NorfolkIsland",2012,"April",45.4
"2671","NorfolkIsland",2012,"August",45.0322580645161
"2672","NorfolkIsland",2012,"February",43.3629413347306
"2673","NorfolkIsland",2012,"January",41.8709677419355
"2674","NorfolkIsland",2012,"July",49.2854474193206
"2675","NorfolkIsland",2012,"June",48.4
"2676","NorfolkIsland",2012,"March",44.0322580645161
"2677","NorfolkIsland",2012,"May",49.6799601511429
"2678","NorfolkIsland",2012,"November",37.2169751419686
"2679","NorfolkIsland",2012,"October",40.8387096774194
"2680","NorfolkIsland",2012,"September",42.0333333333333
"2681","NorfolkIsland",2013,"April",40.5
"2682","NorfolkIsland",2013,"August",42
"2683","NorfolkIsland",2013,"December",36.3746129018104
"2684","NorfolkIsland",2013,"January",41.7096774193548
"2685","NorfolkIsland",2013,"July",44.6451612903226
"2686","NorfolkIsland",2013,"June",47.0651418169029
"2687","NorfolkIsland",2013,"March",42.9032258064516
"2688","NorfolkIsland",2013,"May",45.5806451612903
"2689","NorfolkIsland",2013,"November",39.1666666666667
"2690","NorfolkIsland",2013,"October",43.3476264405575
"2691","NorfolkIsland",2013,"September",45.4666666666667
"2692","NorfolkIsland",2014,"April",35.6666666666667
"2693","NorfolkIsland",2014,"August",43.1290322580645
"2694","NorfolkIsland",2014,"December",43.3870967741936
"2695","NorfolkIsland",2014,"February",40.1785714285714
"2696","NorfolkIsland",2014,"January",42.5161290322581
"2697","NorfolkIsland",2014,"July",48.2258064516129
"2698","NorfolkIsland",2014,"June",39.2666666666667
"2699","NorfolkIsland",2014,"March",42.5483870967742
"2700","NorfolkIsland",2014,"May",35.1935483870968
"2701","NorfolkIsland",2014,"November",38.3333333333333
"2702","NorfolkIsland",2014,"October",36.741935483871
"2703","NorfolkIsland",2014,"September",40.6
"2704","NorfolkIsland",2015,"April",42.2666666666667
"2705","NorfolkIsland",2015,"August",40.9032258064516
"2706","NorfolkIsland",2015,"December",39.1635578765023
"2707","NorfolkIsland",2015,"February",47.2913174006223
"2708","NorfolkIsland",2015,"January",47.440951638134
"2709","NorfolkIsland",2015,"July",47.0322580645161
"2710","NorfolkIsland",2015,"June",43.4
"2711","NorfolkIsland",2015,"March",36.4516129032258
"2712","NorfolkIsland",2015,"May",46.1362577226734
"2713","NorfolkIsland",2015,"November",36.284033168604
"2714","NorfolkIsland",2015,"October",40.0322580645161
"2715","NorfolkIsland",2015,"September",42.1
"2716","NorfolkIsland",2016,"April",37.6666666666667
"2717","NorfolkIsland",2016,"August",42.6129032258064
"2718","NorfolkIsland",2016,"December",35.6451612903226
"2719","NorfolkIsland",2016,"February",47.7241379310345
"2720","NorfolkIsland",2016,"January",36.1922609058299
"2721","NorfolkIsland",2016,"July",40.2841438018386
"2722","NorfolkIsland",2016,"June",49.7372326745962
"2723","NorfolkIsland",2016,"March",39.5227089359335
"2724","NorfolkIsland",2016,"May",43.6182439975561
"2725","NorfolkIsland",2016,"November",45.2318226371892
"2726","NorfolkIsland",2016,"October",37.3047947268032
"2727","NorfolkIsland",2016,"September",43.2324126226517
"2728","NorfolkIsland",2017,"April",43.2
"2729","NorfolkIsland",2017,"February",39.4103922014058
"2730","NorfolkIsland",2017,"January",37.5161290322581
"2731","NorfolkIsland",2017,"June",44.08
"2732","NorfolkIsland",2017,"March",43.2903225806452
"2733","NorfolkIsland",2017,"May",43.0796333262997
"2734","Nuriootpa",2009,"April",39.7
"2735","Nuriootpa",2009,"August",46.9377211725279
"2736","Nuriootpa",2009,"December",43.0914270445224
"2737","Nuriootpa",2009,"February",44.5289656948963
"2738","Nuriootpa",2009,"January",45.4193548387097
"2739","Nuriootpa",2009,"July",42.823223997959
"2740","Nuriootpa",2009,"June",35.0520923159396
"2741","Nuriootpa",2009,"March",39.0849453432846
"2742","Nuriootpa",2009,"May",32.5483870967742
"2743","Nuriootpa",2009,"November",44.1
"2744","Nuriootpa",2009,"October",43.0645161290323
"2745","Nuriootpa",2009,"September",46.2
"2746","Nuriootpa",2010,"April",36.2
"2747","Nuriootpa",2010,"August",45.9659413162379
"2748","Nuriootpa",2010,"December",44.5671172097566
"2749","Nuriootpa",2010,"February",43.2857142857143
"2750","Nuriootpa",2010,"January",43.2903225806452
"2751","Nuriootpa",2010,"July",33.4193548387097
"2752","Nuriootpa",2010,"June",34.5061748595287
"2753","Nuriootpa",2010,"March",39.9032258064516
"2754","Nuriootpa",2010,"May",34.0645161290323
"2755","Nuriootpa",2010,"November",38.5098986118101
"2756","Nuriootpa",2010,"October",39.1935483870968
"2757","Nuriootpa",2010,"September",40.0643615694096
"2758","Nuriootpa",2011,"August",38.1728618306919
"2759","Nuriootpa",2011,"December",42.2903225806452
"2760","Nuriootpa",2011,"February",40.2857142857143
"2761","Nuriootpa",2011,"January",39.6451612903226
"2762","Nuriootpa",2011,"July",36.1290322580645
"2763","Nuriootpa",2011,"June",39.6924093607503
"2764","Nuriootpa",2011,"March",38.0322580645161
"2765","Nuriootpa",2011,"May",33.8064516129032
"2766","Nuriootpa",2011,"November",44.4666666666667
"2767","Nuriootpa",2011,"October",39.690386657573
"2768","Nuriootpa",2011,"September",43.7557709067129
"2769","Nuriootpa",2012,"April",36.1333333333333
"2770","Nuriootpa",2012,"August",46.2903225806452
"2771","Nuriootpa",2012,"February",42.7006865528187
"2772","Nuriootpa",2012,"January",47.3043276105497
"2773","Nuriootpa",2012,"July",35.4516129032258
"2774","Nuriootpa",2012,"June",41.7015004897801
"2775","Nuriootpa",2012,"March",41.9032258064516
"2776","Nuriootpa",2012,"May",38.2258064516129
"2777","Nuriootpa",2012,"November",44.3667308422116
"2778","Nuriootpa",2012,"October",43.3225806451613
"2779","Nuriootpa",2012,"September",45.0333333333333
"2780","Nuriootpa",2013,"April",37.8
"2781","Nuriootpa",2013,"August",48.1935483870968
"2782","Nuriootpa",2013,"December",43.8064516129032
"2783","Nuriootpa",2013,"January",43
"2784","Nuriootpa",2013,"July",38.8610470240876
"2785","Nuriootpa",2013,"June",36.7781196622178
"2786","Nuriootpa",2013,"March",41.5161290322581
"2787","Nuriootpa",2013,"May",34.6451612903226
"2788","Nuriootpa",2013,"November",43.8
"2789","Nuriootpa",2013,"October",48.1935483870968
"2790","Nuriootpa",2013,"September",45.8666666666667
"2791","Nuriootpa",2014,"April",34.5333333333333
"2792","Nuriootpa",2014,"August",31.5483870967742
"2793","Nuriootpa",2014,"December",42.258064516129
"2794","Nuriootpa",2014,"February",43.4642857142857
"2795","Nuriootpa",2014,"January",47.2258064516129
"2796","Nuriootpa",2014,"July",44.0967741935484
"2797","Nuriootpa",2014,"June",40
"2798","Nuriootpa",2014,"March",39.1612903225806
"2799","Nuriootpa",2014,"May",33.8709677419355
"2800","Nuriootpa",2014,"November",42
"2801","Nuriootpa",2014,"October",41.4838709677419
"2802","Nuriootpa",2014,"September",43.1333333333333
"2803","Nuriootpa",2015,"April",37.2333333333333
"2804","Nuriootpa",2015,"August",39.5161290322581
"2805","Nuriootpa",2015,"December",43.9677419354839
"2806","Nuriootpa",2015,"February",42.4285714285714
"2807","Nuriootpa",2015,"January",44.1290322580645
"2808","Nuriootpa",2015,"July",41.6129032258064
"2809","Nuriootpa",2015,"June",32.8
"2810","Nuriootpa",2015,"March",40.5161290322581
"2811","Nuriootpa",2015,"May",41.6451612903226
"2812","Nuriootpa",2015,"November",42.8333333333333
"2813","Nuriootpa",2015,"October",41.1290322580645
"2814","Nuriootpa",2015,"September",37.6
"2815","Nuriootpa",2016,"April",36.0333333333333
"2816","Nuriootpa",2016,"August",40.1935483870968
"2817","Nuriootpa",2016,"December",45.8064516129032
"2818","Nuriootpa",2016,"February",40.8275862068966
"2819","Nuriootpa",2016,"January",45.2903225806452
"2820","Nuriootpa",2016,"July",45.3225806451613
"2821","Nuriootpa",2016,"June",41.7333333333333
"2822","Nuriootpa",2016,"March",36.9032258064516
"2823","Nuriootpa",2016,"May",45.5806451612903
"2824","Nuriootpa",2016,"November",41.3
"2825","Nuriootpa",2016,"October",49.6129032258064
"2826","Nuriootpa",2016,"September",42.1455163649904
"2827","Nuriootpa",2017,"April",35.1666666666667
"2828","Nuriootpa",2017,"February",40.6071428571429
"2829","Nuriootpa",2017,"January",42.1290322580645
"2830","Nuriootpa",2017,"June",25.1324994644895
"2831","Nuriootpa",2017,"March",39.1290322580645
"2832","Nuriootpa",2017,"May",35.5483870967742
"2833","PearceRAAF",2009,"April",43.1296468410951
"2834","PearceRAAF",2009,"August",40.4516129032258
"2835","PearceRAAF",2009,"December",47.3548387096774
"2836","PearceRAAF",2009,"February",51.5719443543348
"2837","PearceRAAF",2009,"January",52.4449771338052
"2838","PearceRAAF",2009,"July",41.6117880929622
"2839","PearceRAAF",2009,"June",42.5304244404038
"2840","PearceRAAF",2009,"March",44.9548469228189
"2841","PearceRAAF",2009,"May",42.199303707168
"2842","PearceRAAF",2009,"November",47.5666666666667
"2843","PearceRAAF",2009,"October",44.3063644943458
"2844","PearceRAAF",2009,"September",47.1666666666667
"2845","PearceRAAF",2010,"April",37.9871308529129
"2846","PearceRAAF",2010,"August",35.8709677419355
"2847","PearceRAAF",2010,"December",54.1428413056138
"2848","PearceRAAF",2010,"February",48.3928571428571
"2849","PearceRAAF",2010,"January",51.5647176731859
"2850","PearceRAAF",2010,"July",36.5593797891972
"2851","PearceRAAF",2010,"June",35.7145907519075
"2852","PearceRAAF",2010,"March",47.118393867577
"2853","PearceRAAF",2010,"May",38.7971092724211
"2854","PearceRAAF",2010,"November",48.2273761575421
"2855","PearceRAAF",2010,"October",46.1787135470959
"2856","PearceRAAF",2010,"September",43.9795167571244
"2857","PearceRAAF",2011,"August",44.5862972042974
"2858","PearceRAAF",2011,"December",52.4011076294907
"2859","PearceRAAF",2011,"February",52.618226903657
"2860","PearceRAAF",2011,"January",49.6017633653696
"2861","PearceRAAF",2011,"July",40.8812699558574
"2862","PearceRAAF",2011,"June",44.7975905517116
"2863","PearceRAAF",2011,"March",51.6987952141452
"2864","PearceRAAF",2011,"May",38.9357402184377
"2865","PearceRAAF",2011,"November",50.7155710225925
"2866","PearceRAAF",2011,"October",42.219331257586
"2867","PearceRAAF",2011,"September",44.8431704321566
"2868","PearceRAAF",2012,"April",42.8469583588652
"2869","PearceRAAF",2012,"August",39.1708771305219
"2870","PearceRAAF",2012,"February",51.1098184288833
"2871","PearceRAAF",2012,"January",54.1127585741361
"2872","PearceRAAF",2012,"July",35.8693232308593
"2873","PearceRAAF",2012,"June",44.188687857613
"2874","PearceRAAF",2012,"March",46.4749679418221
"2875","PearceRAAF",2012,"May",39.2480487785332
"2876","PearceRAAF",2012,"November",50.2067879256482
"2877","PearceRAAF",2012,"October",45.2903225806452
"2878","PearceRAAF",2012,"September",46.4
"2879","PearceRAAF",2013,"April",35.7694985403058
"2880","PearceRAAF",2013,"August",39.8709677419355
"2881","PearceRAAF",2013,"December",46.8064516129032
"2882","PearceRAAF",2013,"January",50.2903225806452
"2883","PearceRAAF",2013,"July",41.8903267563531
"2884","PearceRAAF",2013,"June",35.8453378314463
"2885","PearceRAAF",2013,"March",45.0112044066191
"2886","PearceRAAF",2013,"May",38.3490553624147
"2887","PearceRAAF",2013,"November",51.8666666666667
"2888","PearceRAAF",2013,"October",43.8387096774194
"2889","PearceRAAF",2013,"September",49
"2890","PearceRAAF",2014,"April",38.5666666666667
"2891","PearceRAAF",2014,"August",39.6451612903226
"2892","PearceRAAF",2014,"December",47.7046130945786
"2893","PearceRAAF",2014,"February",49.6071428571429
"2894","PearceRAAF",2014,"January",47.8064516129032
"2895","PearceRAAF",2014,"July",42.0658227673341
"2896","PearceRAAF",2014,"June",35.7666666666667
"2897","PearceRAAF",2014,"March",46.6774193548387
"2898","PearceRAAF",2014,"May",37.8064516129032
"2899","PearceRAAF",2014,"November",45.5410300817341
"2900","PearceRAAF",2014,"October",41.2654095103123
"2901","PearceRAAF",2014,"September",43.1739159562625
"2902","PearceRAAF",2015,"April",44.1666666666667
"2903","PearceRAAF",2015,"August",38.4193548387097
"2904","PearceRAAF",2015,"December",48.8064516129032
"2905","PearceRAAF",2015,"February",46.6428571428571
"2906","PearceRAAF",2015,"January",48.1290322580645
"2907","PearceRAAF",2015,"July",38.186191937045
"2908","PearceRAAF",2015,"June",39.3333333333333
"2909","PearceRAAF",2015,"March",43.8064516129032
"2910","PearceRAAF",2015,"May",39.9354838709677
"2911","PearceRAAF",2015,"November",46.3333333333333
"2912","PearceRAAF",2015,"October",41.3225806451613
"2913","PearceRAAF",2015,"September",43.2392279239371
"2914","PearceRAAF",2016,"April",39.6333333333333
"2915","PearceRAAF",2016,"August",40.6774193548387
"2916","PearceRAAF",2016,"December",48.5161290322581
"2917","PearceRAAF",2016,"February",50.5862068965517
"2918","PearceRAAF",2016,"January",49.5850147613354
"2919","PearceRAAF",2016,"July",39.3204630969032
"2920","PearceRAAF",2016,"June",35.1333333333333
"2921","PearceRAAF",2016,"March",43.7096774193548
"2922","PearceRAAF",2016,"May",33.9677419354839
"2923","PearceRAAF",2016,"November",45.6666666666667
"2924","PearceRAAF",2016,"October",47.1588542288049
"2925","PearceRAAF",2016,"September",43.1563059063628
"2926","PearceRAAF",2017,"April",37.5262124517001
"2927","PearceRAAF",2017,"February",47.3133138112192
"2928","PearceRAAF",2017,"January",46.9749507809418
"2929","PearceRAAF",2017,"June",35.1891949756443
"2930","PearceRAAF",2017,"March",44.4516129032258
"2931","PearceRAAF",2017,"May",37.0434817510146
"2932","Penrith",2008,"December",41.9209520584874
"2933","Penrith",2009,"April",33.4333333333333
"2934","Penrith",2009,"August",36.4399645227879
"2935","Penrith",2009,"December",40.4177220564996
"2936","Penrith",2009,"February",36.8928571428571
"2937","Penrith",2009,"January",40.6370288032077
"2938","Penrith",2009,"July",30.5806451612903
"2939","Penrith",2009,"June",26.9333333333333
"2940","Penrith",2009,"March",33.8709677419355
"2941","Penrith",2009,"May",27.8387096774194
"2942","Penrith",2009,"November",42.0370836587109
"2943","Penrith",2009,"October",42.7096774193548
"2944","Penrith",2009,"September",43.5333333333333
"2945","Penrith",2010,"April",29.1198875287548
"2946","Penrith",2010,"August",40.7741935483871
"2947","Penrith",2010,"December",39.8194693676046
"2948","Penrith",2010,"February",38.4248075754315
"2949","Penrith",2010,"January",41.3233366409737
"2950","Penrith",2010,"July",26.258064516129
"2951","Penrith",2010,"June",27.9333333333333
"2952","Penrith",2010,"March",30.8573912883838
"2953","Penrith",2010,"May",29.0543172466118
"2954","Penrith",2010,"November",34.5
"2955","Penrith",2010,"October",37.9419682365091
"2956","Penrith",2010,"September",40.6472625340646
"2957","Penrith",2011,"August",24.6129032258065
"2958","Penrith",2011,"December",28.4193548387097
"2959","Penrith",2011,"February",34.8928571428571
"2960","Penrith",2011,"January",36.7803905267989
"2961","Penrith",2011,"July",31.9032258064516
"2962","Penrith",2011,"June",32.1666666666667
"2963","Penrith",2011,"March",34.6244881427396
"2964","Penrith",2011,"May",25.8064516129032
"2965","Penrith",2011,"November",34.1666666666667
"2966","Penrith",2011,"October",28.3225806451613
"2967","Penrith",2011,"September",37.6820109038303
"2968","Penrith",2012,"April",26.1666666666667
"2969","Penrith",2012,"August",38.2178718128332
"2970","Penrith",2012,"February",29.6206896551724
"2971","Penrith",2012,"January",30.0322580645161
"2972","Penrith",2012,"July",25.9032258064516
"2973","Penrith",2012,"June",21.6
"2974","Penrith",2012,"March",30.936042410682
"2975","Penrith",2012,"May",21.2258064516129
"2976","Penrith",2012,"November",34.9
"2977","Penrith",2012,"October",35.1612903225806
"2978","Penrith",2012,"September",36.7
"2979","Penrith",2013,"April",23.5333333333333
"2980","Penrith",2013,"August",36.3548387096774
"2981","Penrith",2013,"December",34.5483870967742
"2982","Penrith",2013,"January",33.8709677419355
"2983","Penrith",2013,"July",23.3548387096774
"2984","Penrith",2013,"June",24.1333333333333
"2985","Penrith",2013,"March",28.6129032258065
"2986","Penrith",2013,"May",22.8709677419355
"2987","Penrith",2013,"November",36.6
"2988","Penrith",2013,"October",40.6451612903226
"2989","Penrith",2013,"September",35.8666666666667
"2990","Penrith",2014,"April",26.1873577668021
"2991","Penrith",2014,"August",29.8709677419355
"2992","Penrith",2014,"December",40.1612903225806
"2993","Penrith",2014,"February",28.6785714285714
"2994","Penrith",2014,"January",31.741935483871
"2995","Penrith",2014,"July",31.4193548387097
"2996","Penrith",2014,"June",30.5
"2997","Penrith",2014,"March",27.0967741935484
"2998","Penrith",2014,"May",23.4193548387097
"2999","Penrith",2014,"November",39.7666666666667
"3000","Penrith",2014,"October",36.741935483871
"3001","Penrith",2014,"September",34.0298356334058
"3002","Penrith",2015,"April",32.9333333333333
"3003","Penrith",2015,"August",31.5483870967742
"3004","Penrith",2015,"December",33.0645161290323
"3005","Penrith",2015,"February",30.75
"3006","Penrith",2015,"January",34.2903225806452
"3007","Penrith",2015,"July",28.0645161290323
"3008","Penrith",2015,"June",19.3666666666667
"3009","Penrith",2015,"March",29.6451612903226
"3010","Penrith",2015,"May",26.258064516129
"3011","Penrith",2015,"November",32.2
"3012","Penrith",2015,"October",30.8709677419355
"3013","Penrith",2015,"September",32.1
"3014","Penrith",2016,"April",24.5333333333333
"3015","Penrith",2016,"August",26.7096774193548
"3016","Penrith",2016,"December",36.4838709677419
"3017","Penrith",2016,"February",33.5821257421811
"3018","Penrith",2016,"January",33.9934191844096
"3019","Penrith",2016,"July",31.3870967741935
"3020","Penrith",2016,"June",29.6
"3021","Penrith",2016,"March",30.3164312835903
"3022","Penrith",2016,"May",29.2258064516129
"3023","Penrith",2016,"November",37.3333333333333
"3024","Penrith",2016,"October",41
"3025","Penrith",2016,"September",32.5333333333333
"3026","Penrith",2017,"April",28.7666666666667
"3027","Penrith",2017,"February",33.9642857142857
"3028","Penrith",2017,"January",35.9032258064516
"3029","Penrith",2017,"June",24
"3030","Penrith",2017,"March",30.5806451612903
"3031","Penrith",2017,"May",21.4193548387097
"3032","Perth",2008,"August",31.3225806451613
"3033","Perth",2008,"December",40.1612903225806
"3034","Perth",2008,"July",36.3225806451613
"3035","Perth",2008,"November",38.6
"3036","Perth",2008,"October",37.8387096774194
"3037","Perth",2008,"September",38.5666666666667
"3038","Perth",2009,"April",32.3666666666667
